ID,Date,Government Agency,Contract Description,Fund,Contractor,Procurement Method,Currency Unit,Dollar Amount,Jamaican Equivalent,Comments,Additional Comments,Column 13
66431,2013-08-14T00:00:00Z,Ministry of Agriculture and Fisheries ,"The National Cane Road Rehabilitation Programme in the parish St. Thomas. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation, construction of retaining structures and storm water drainage. ",GOJ,B.F. PAVEMENTS & CONSULTANTS COMPANY LIMITED ,LCB,JMD,30420449.75,30420449.75,,,4561
66441,2013-08-14T00:00:00Z,"Betting, Gaming and Lotteries Commission ",The provision of data hosting and business continuity services for a period of three (3) years. ,GOJ,DIGICEL (JAMAICA) LIMITED ,LCB,USD,303254.00,30913712.76,,,5201
66451,2013-08-14T00:00:00Z,Fiscal Services Limited ,The renewal of existing subscription support for check point firewall systems for Fiscal Services Limited (FSL) and Jamaica Customs. ,GOJ,FUJITSU JAMAICA LIMITED ,LT,USD,155527.28,15854450.92,,,5201
66461,2013-08-14T00:00:00Z,Bank of Jamaica ,"Direct Contracting for the supply and installation of a Digital Video Management (DVM) System at Bank of Jamaica, Nethersole Place, Kingston. ",BOJ,HONEYWELL MANAGEABILITY LEASING COMPANY ,DC,USD,247358.00,25215674.52,,,5201
66471,2013-08-14T00:00:00Z,Human Employment and Resource Training/HEART Trust NTA ,"The provision of Janitorial Services at five (5) Heart Trust Locations; Corporate Offices, Garmex Academy Jagas, Regional Programme Services and the Stony Hill Academy for a period of three (3) years. ",HT/NTA,O.H. & S. TRADING COMPANY LIMITED ,LCB,JMD,35877456.00,35877456.00,,,4561
66481,2013-08-14T00:00:00Z,Human Employment and Resource Training/HEART Trust NTA ,"The provision of Janitorial Services at nine(9) Heart Trust Locations; Heart College of Beauty Services, Compliance and Remittance, National TVET Centre, NTEI/NTEC, St. Ann's Bay, Regional Office, Rockfort and Leap Centre for a period of three (3) years ",HT/NTA,MINOTT JANITORIAL SERVICES ,LCB,JMD,53241305.23,53241305.23,,,4561
66491,2013-08-14T00:00:00Z,"University of Technology, Jamaica ","Infrastructure Works at the University of Technology, Jamaica Papine Campus at 237 Old Hope Road. The works includes the installation of new and the retrofitting of sections of the existing sewerage, storm water drains, potable water distribution lines and upgrading of road. ",GOJ,M & M JAMAICA LIMITED ,ICB,JMD,634966177.00,634966177.00,,,4561
66501,2013-08-14T00:00:00Z,National Works Agency ,"Consultancy Services for the construction of the Negril Breakwater Structures at Negril in the parish of Westmoreland. The works involves the designing, construction, monitoring and certifying of payments for the placement of breakwater structures offshore in Negril.",GRANT  FUND – ADAPTATION FUND,CEAC SOLUTIONS LIMITED,LCB,USD,259765.75,26480520.56,,,5201
66511,2013-08-14T00:00:00Z,"Ministry of Youth, Sports and Culture ",Variation (Addition): The construction of the Youth Information Centre (YIC) and a National Youth Service (NYS) Training Centre at May Pen in the parish of Clarendon. ,IADB,ROGERS LAND DEVELOPMENT LIMITED,ST,JMD,9802506.38,9802506.38,,,4561
66531,2013-08-14T00:00:00Z,Port Authority of Jamaica ,Emergency Procurement of twenty-four (24) 47 EA 480/95R25 tyres for the use on the high straddle carriers located at the Kingston Container Terminal. ,PAJ,MICHELIN ,DC,USD,160928.00,16405000.32,,,5201
66541,2013-08-14T00:00:00Z,Bank of Jamaica ,"The procurement of personal computers for the Bank of Jamaica, Nethersole Place Kingston ",BOJ,FUJITSU CARIBBEAN (JAMAICA) LIMITED ,LCB,JMD,19760371.00,19760371.00,,,4561
66271,2013-08-07T00:00:00Z,Ministry of Agriculture and Fisheries ,"The National Cane Road Rehabilitation Programme at Long Pond in the parish of Trelawny. The works includes site clearance, earth works, total rehabilitation, of existing road pavement, routine maintenance and localized road section rehabilitation, construction of retaining structures and storm water drainage. ",GOJ,D.R. FOOTE CONSTRUCTION COMPANY LIMITED ,LCB,JMD,48388412.00,48388412.00,,,4561
66281,2013-08-07T00:00:00Z,E-Learning Jamaica Company Limited,The supply of Mobile Interactive Whiteboard Systems. ,GOJ/ UAF,COLDAX MART ,LCB,USD,345450.00,35215173.00,,,5201
66291,2013-08-07T00:00:00Z,Aeronautical Telecommunication Limited ,Extension of Contract for the provision of Security Services for a period of one (1) month ending August 2013. ,GOJ,KNIGHTSMAN LIMITED ,DC,JMD,758313.24,758313.24,,,4561
66301,2013-08-07T00:00:00Z,E-Learning Jamaica Company Limited,Direct Contracting for the supply of Presentation Equipment and Related Technology (Fixed Interactive Whiteboards). ,UAF,ILLUMINAT (JAMAICA) LIMITED ,DC,USD,689739.00,70311993.66,,,5201
66191,2013-07-31T00:00:00Z,Child Development Agency ,The provision of Security Services for the Child Development Agency for a period of three (3) years. The services involve the installation of panic alarms at all parish offices and some childcare facilities to include security guards at the childcare facilities.,GOJ,GUARDSMAN LIMITED ,LCB,JMD,96769080.00,96769080.00,,,4561
66201,2013-07-31T00:00:00Z,Petrojam Limited ,Emergency Procurement for the supply of an Automated Fuel Dispensation System (AFD) for use at Petrojam Limited's Newport West Facility to facilitate the introduction of the Ultra-Low Sulphur Diesel (ULSD). ,PCJ,EMERSON PROCESS MANAGEMENT ,DC,JMD,8715000.00,8715000.00,,,4561
66211,2013-07-31T00:00:00Z,Ministry of National Security ,Direct Contracting for the supply of Safeguard Extended Warranty and Protection Plan for the Jamaica Constabulary Force Integrated Ballistics Information System (IBIS). ,GOJ,FORENSIC TECHNOLOGY WAI INC. ,DC,CAD,134400.00,20795712.00,NODC,,4171
66221,2013-07-31T00:00:00Z,Ministry of Education ,Direct Contracting for the proposed construction of a two (2) storey classroom block at the Holy Trinity High School in the parish of St. Andrew. The works involves the use of modular type system building to construct the classrooms. ,GOJ,ASHTROM BUILDING SYSTEMS LTD. ,DC,JMD,35500000.00,35500000.00,,,4561
66231,2013-07-31T00:00:00Z,Ministry of Education ,Direct Contracting for the proposed construction of an eight (8) single storey classroom block at the Belair High School in the parish of St. Ann. The works involves the use of modular type system building to construct the classrooms. ,GOJ,ASHTROM BUILDING SYSTEMS LTD. ,DC,JMD,36060500.00,36060500.00,,,4561
66241,2013-07-31T00:00:00Z,Ministry of Education ,Direct Contracting for the proposed construction of an eleven (11) three (3) storey classroom block at the Johathan Grant High School in the parish of St. Catherine. The works involves the use of modular type system building to construct the classrooms. ,GOJ,ASHTROM BUILDING SYSTEMS LTD. ,DC,JMD,54200000.00,54200000.00,,,4561
66251,2013-07-31T00:00:00Z,South East Regional Health Authority ,The provision of Private Security Services at the Kingston & St. Andrew Health Department and Health Centres for a period of three (3) years. - Packages 1 & 2 ,GOJ,SHALK ELECTRONIC SECURITY LIMITED ,LCB,JMD,138777795.00,138777795.00,,,4561
66261,2013-07-31T00:00:00Z,South East Regional Health Authority ,The provision of Private Security Services at the Kingston & St. Andrew Health Department and Health Centres for a period of three (3) years. - Package 3 ,GOJ,MARKSMAN LIMITED ,LCB,JMD,79515648.00,79515648.00,,,4561
66071,2013-07-24T00:00:00Z,Ministry of Health ,Emergency Procurement for the provision of emergency medical flights. ,GOJ,JAMAICA DEFENCE FORCE (JDF) ,DC,JMD,5223900.00,5223900.00,,,4561
66081,2013-07-24T00:00:00Z,Port Authority of Jamaica ,Direct Contracting for the provision of Technical Services to support the privatization of the Kingston Container Terminal (KCT). ,GOJ,AECOM ,DC,USD,105200.00,10705152.00,NORC,,5201
66091,2013-07-24T00:00:00Z,Registrar General's Department ,The provision of International Courier Services for a period of one (1) year. ,GOJ,POSTAL CORPORATION OF JAMAICA ,DC,JMD,10792500.00,10792500.00,,,4561
66101,2013-07-24T00:00:00Z,Petrojam Limited ,"Direct Contracting for the design, fabrication, supply and installation of an Atmospheric Pipe Still Overhead Condenser. ",PCJ,TURBOMACHINES CANADA ,DC,USD,1007343.00,102507223.70,,,5201
66111,2013-07-24T00:00:00Z,Ministry of Agriculture and Fisheries ,"The rehabilitation of cane roads at Monymusk in the parish of Clarendon under the National Cane Road Rehabilitation Programme. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation and construction of retaining structures and storm water drainage.",GOJ,PAVEMENTS & STRUCTURES LIMITED,LCB,JMD,74252510.00,74252510.00,,,4561
66121,2013-07-24T00:00:00Z,Ministry of Agriculture and Fisheries ,"The rehabilitation of cane roads at Bernard Lodge in the parish of St. Catherine under the National Cane Road Rehabilitation Programme. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation and construction of retaining structures and storm water drainage. ",GOJ,DWIGHT’S CONSTRUCTION COMPANY LIMITED ,LCB,JMD,74532150.00,74532150.00,,,4561
66131,2013-07-24T00:00:00Z,Ministry of Agriculture and Fisheries ,"The rehabilitation of cane roads at Worthy Park in the parish of St. Catherine under the National Cane Road Rehabilitation Programme. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation and construction of retaining structures and storm water drainage.",GOJ,DWIGHT’S CONSTRUCTION COMPANY LIMITED,LCB,JMD,86125034.50,86125034.50,,,4561
66141,2013-07-24T00:00:00Z,Ministry of Agriculture and Fisheries ,"The rehabilitation of cane roads at Frome in the parish of Westmoreland under the National Cane Road Rehabilitation Programme. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation and construction of retaining structures and storm water drainage. ",GOJ,D.R. FOOTE CONSTRUCTION COMPANY LIMITED ,LCB,JMD,26865587.00,26865587.00,,,4561
66151,2013-07-24T00:00:00Z,Ministry of Agriculture and Fisheries ,"The rehabilitation of cane roads at Frome in the parish of Westmoreland under the National Cane Road Rehabilitation Programme. The works involves site clearance, earthworks, total rehabilitation of existing road pavement, routine maintenance and localized road section rehabilitation and construction of retaining structures and storm water drainage. – (Package 2)",GOJ,N.R. DIRAM CONSTRUCTION LIMITED ,LCB,JMD,33337607.60,33337607.60,,,4561
66161,2013-07-24T00:00:00Z,South East Regional Health Authority ,The provision of Private Security Services at the National Chest Hospital in the parish of St. Catherine for a period of three (3) years. ,GOJ,SHALK ELECTRONIC SECURITY LIMITED ,LCB,JMD,44870940.00,44870940.00,,,4561
66171,2013-07-24T00:00:00Z,National Works Agency ,"The conducting of Overlay and General Road Works from Brunswick Avenue to Dam Head in the parish of St. Catherine under the Road Maintenance Fund (RMF). The works involves milling, repairing soft spots, minor repair to drains and paving of the road surface. (Package 1) ",GOJ,ASPHALTIC CONCRETE ENTERPRISE LIMITED ,LCB,JMD,26858640.00,26858640.00,,,4561
66181,2013-07-24T00:00:00Z,Petrojam Limited ,"Emergency Procurement for the supply of cranes, trucks, fire watchers, labourers, valves and fittings to aid in the completion                                                                                                                                                                                             of the refurbishing of                                                                                                                                          Petrojam Limited's Newport West Facility to facilitate the introduction of the Ultra-Low Sulphur Diesel (ULSD). ",PCJ,QUALITY PLUS CONTRACTING COMPANY LIMITED ,DC,JMD,6000000.00,6000000.00,,,4561
65961,2013-07-17T00:00:00Z,Ministry of Education ,"The provision of Janitorial Services for a period of two (2) years at the Ministry of Education's three (3) main campuses at Heroes Circle, Caenwood and 56 Duke Street . ",GOJ,FLOORS UNLIMITED LIMITED,LCB,JMD,17999232.00,17999232.00,,,4561
65971,2013-07-17T00:00:00Z,Tax Administration Jamaica (TAJ) ,"Follow-on Contract for the procurement of one hundred thousand (100,000) Motor Vehicle Certificates. ",GOJ,DE LA RUE IDENTIY SYSTEM ,DC,JMD,7500000.00,7500000.00,,,4561
65981,2013-07-17T00:00:00Z,Petroleum Corporation of Jamaica ,The provision of insurance brokerage and coverage services for the first year of a three (3) year contact. ,GOJ,ALLIED INSURANCE BROKERS LIMITED ,LCB,JMD,21462940.00,21462940.00,,,4561
65991,2013-07-17T00:00:00Z,University Hospital of the West Indies (UHWI),Direct Contracting for the supply of Medical Gases to the University Hospital of the West Indies (UHWI). ,GOJ,INDUSTRIAL GASES LIMITED ,DC,JMD,28566390.00,28566390.00,,,4561
66001,2013-07-17T00:00:00Z,Petrojam Limited ,Emergency Procurement for the supply of pumps and hoses for the completion of the refurbishing of the Newport West Terminal for the storage of Ultra Low Sulphur Diesel (ULSD) and Automobile Diesel Oil (ADO). ,PCJ,DIVING AND SALVAGING LIMITED. ,DC,JMD,5500000.00,5500000.00,,,4561
66011,2013-07-17T00:00:00Z,Ministry of Justice ,Direct Contracting for the procurement of Embossed Seals for Justices of the Peace. ,GOJ,UNICORP FINANCIAL SERVICES T/AS SEALS AND ENGRAVABLES ,DC,JMD,6015000.00,6015000.00,,,4561
66021,2013-07-17T00:00:00Z,Ministry of Justice ,Emergency Procurement for repairs to the Black River Courthouse in the parish of St. Elizabeth. ,GOJ,OLIVER WARREN T/AS O.W. CONSTRUCTION AND HARDWARE ,DC,JMD,12359933.20,12359933.20,,,4561
66031,2013-07-17T00:00:00Z,Ministry of Youth and Culture ,Variation (Addition): Consultant to develop policy instruments to support the youth sector under the Sector Management component of the Youth Development Programme (YDP). ,IADB,UWI CONSULTING INC. ,OT,JMD,5118432.00,5118432.00,,,4561
66051,2013-07-17T00:00:00Z,National Water Commission,Emergency Procurement for the rehabilitation of the sewage pipelines at the disposal facilities at Duhaney Pen/Springfield in the parish of St. Thomas. ,GOJ,HYACON LIMITED ,DC,JMD,8713782.50,8713782.50,,,4561
66061,2013-07-17T00:00:00Z,National Water Commission ,Emergency Procurement for the supply and installation of a Pipe Bridge Crossing over the Yallahs River in the parish of St. Thomas. ,NWC,TANK-WELD LIMITED ,DC,JMD,16263159.00,16263159.00,,,4561
65821,2013-07-10T00:00:00Z,Urban Development Corporation (UDC) ,"Follow-on Contract for the provision of Security Services for specific Urban Development Corporation (UDC) properties in Downtown Kingston for a period of six(6) months July 1, 2013 to December 31, 2013. ",GOJ,ALLIED PROTECTION LIMITED ,DC,JMD,24926347.73,24926347.73,,,4561
65831,2013-07-10T00:00:00Z,South East Regional Health Authority ,The provision of Private Security Services at the Bustamante Hospital for Children for a period of three (3) years. ,GOJ,SHALK ELECTRONIC SECURITY LIMITED ,LCB,JMD,104223240.00,104223240.00,,,4561
65841,2013-07-10T00:00:00Z,Montego Bay Free Zone Company Limited,Direct Contracting for the provision of Security Services (perimeter and egress security services) to the Montego Bay Free Zone for a period of two (2) years. ,PAJ,PORTS SECURITY CORPS LIMITED ,DC,JMD,42191880.00,42191880.00,,,4561
65851,2013-07-10T00:00:00Z,Kingston Free Zone Limited,Direct Contracting for the provision of Security Services (perimeter and egress security services) to the Kingston Free Zone Limited & Portmore Informatics Park for a period of two (2) years. ,PAJ,PORTS SECURITY CORPS LIMITED ,DC,JMD,35721000.00,35721000.00,,,4561
65861,2013-07-10T00:00:00Z,Norman Manley International Airport (NMIA) Limited,Direct Contracting for the manufacture and delivery of one (1) Aircraft Rescue and Fire Fighting Vehicle (ARFFV) and associated rescue equipment for the Norman Manley International Airport. ,GOJ,OSHKOSH CORPORATION ,DC,USD,1454830.00,148043500.80,,,5201
65871,2013-07-10T00:00:00Z,Port Authority of Jamaica ,"Variation (Addition): The repair of Paver Block Pavement at Gordon Cay, Kingston Container Terminal - Phase 4. ",PAJ,PAVEMENTS & STRUCTURES LIMITED,ST,JMD,15741646.42,15741646.42,,,4561
